Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6393,CA-2017-100307,15/12/2017,19/12/2017,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,3,0.2,3.1104
6394,US-2017-127334,15/12/2017,21/12/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,564.195,2,0,112.839
6395,CA-2017-142335,15/12/2017,19/12/2017,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,6,0.1,53.3466
6396,CA-2017-142335,15/12/2017,19/12/2017,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,Central,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,2,0.1,297.5292
6397,CA-2017-155446,16/12/2017,23/12/2017,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Diego,California,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,21.21,8,0,4.242
6398,US-2017-100419,16/12/2017,20/12/2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,8,0.1,0.86184
6399,CA-2017-130442,16/12/2017,19/12/2017,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Goldsboro,North Carolina,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,34.944,5,0.1,6.28992
6400,CA-2017-118332,16/12/2017,23/12/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Apple Valley,California,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92,10,0.2,90.2272
6401,US-2017-104794,16/12/2017,19/12/2017,First Class,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,3.68,7,0.2,0.5888
6402,CA-2017-155383,17/12/2017,22/12/2017,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,4,0.1,8.3754
6403,CA-2017-131639,17/12/2017,23/12/2017,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.488,1,0.1,2.42784
6404,CA-2017-155530,17/12/2017,21/12/2017,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,San Francisco,California,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,2003.52,2,0,400.704
6405,CA-2017-147109,17/12/2017,21/12/2017,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,51.84,10,0.2,8.2944
6406,CA-2017-117121,17/12/2017,21/12/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,10,0,1978.548
6407,CA-2017-147109,17/12/2017,21/12/2017,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,4,0.1,29.808
6408,CA-2017-131639,17/12/2017,23/12/2017,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,West,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,1,0,2.2832
6409,CA-2017-138597,18/12/2017,21/12/2017,First Class,PN-18775,Parhena Norris,Home Office,United States,Omaha,Nebraska,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,8,0.1,101.5092
6410,CA-2017-145261,18/12/2017,21/12/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,15.936,9,0.2,2.54976
6411,CA-2017-112697,18/12/2017,20/12/2017,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,South,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,4,0.2,40.64928
6412,CA-2017-112697,18/12/2017,20/12/2017,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,10,0.1,35.01504
6413,CA-2017-112697,18/12/2017,20/12/2017,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,South,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,3,0.2,153.8368
6414,CA-2017-145261,18/12/2017,21/12/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,2,0.1,67.941
6415,CA-2017-139934,18/12/2017,20/12/2017,First Class,AY-10555,Andy Yotov,Corporate,United States,San Francisco,California,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,66.976,5,0,13.3952
6416,CA-2017-145261,18/12/2017,21/12/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,West,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",11.648,3,0.1,2.09664
6417,CA-2017-133795,18/12/2017,24/12/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,10,0,7.984
6418,CA-2017-133795,18/12/2017,24/12/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,7,0.1,139.0446
6419,CA-2017-133795,18/12/2017,24/12/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,6,0.2,11.6224
6420,CA-2017-101546,18/12/2017,24/12/2017,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Morristown,New Jersey,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,1,0.1,322.9164
6421,CA-2017-145261,18/12/2017,21/12/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,8,0.1,8.1432
6422,CA-2017-145261,18/12/2017,21/12/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,112.776,2,0.1,20.29968
6423,CA-2017-145261,18/12/2017,21/12/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,West,OFF-AR-10004078,Office Supplies,Art,Newell 312,18.688,5,0.2,2.99008
6424,CA-2017-145919,18/12/2017,23/12/2017,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,9,0.1,6.9984
6425,CA-2017-150945,18/12/2017,20/12/2017,Second Class,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08,8,0.2,144.0128
6426,CA-2017-147067,18/12/2017,22/12/2017,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Minneapolis,Minnesota,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,2,0.1,3.3912
6427,CA-2017-145261,18/12/2017,21/12/2017,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,28.68,9,0,5.736
6428,CA-2017-145919,18/12/2017,23/12/2017,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,0.1,104.274
6429,CA-2017-145919,18/12/2017,23/12/2017,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,10,0,36.768
6430,CA-2017-141523,19/12/2017,24/12/2017,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,3.52,6,0.2,0.5632
6431,CA-2017-134936,19/12/2017,25/12/2017,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,3,0.2,72.9552
6432,CA-2017-134936,19/12/2017,25/12/2017,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",10.44,3,0.1,1.8792
6433,CA-2017-141523,19/12/2017,24/12/2017,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,East,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248,10,0.2,5.47968
6434,CA-2017-134936,19/12/2017,25/12/2017,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,8,0.1,0.93852
6435,CA-2017-108364,19/12/2017,24/12/2017,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8,10,0.2,0.288
6436,CA-2017-118129,19/12/2017,21/12/2017,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Reading,Pennsylvania,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",303.92,10,0,60.784
6437,CA-2017-151155,20/12/2017,24/12/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,South,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,15.42,2,0.2,2.4672
6438,US-2017-157840,20/12/2017,23/12/2017,Second Class,MC-17575,Matt Collins,Consumer,United States,Fremont,Nebraska,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,2,0,6.78
6439,CA-2017-151155,20/12/2017,24/12/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,18.92,5,0.1,3.4056
6440,CA-2017-168536,20/12/2017,24/12/2017,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Jackson,Mississippi,South,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,6,0.1,11.934
6441,CA-2017-167507,22/12/2017,28/12/2017,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",22.784,2,0.1,4.10112
6442,CA-2017-114860,22/12/2017,28/12/2017,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,5,0,8.392
6443,CA-2017-103359,22/12/2017,26/12/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,7,0.1,4.60512
6444,CA-2017-149916,22/12/2017,24/12/2017,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,55.36,10,0.1,9.9648
6445,CA-2017-149916,22/12/2017,24/12/2017,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,West,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,11.56,10,0,2.312
6446,CA-2017-114860,22/12/2017,28/12/2017,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,West,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,8,0.2,134.8352
6447,CA-2017-167507,22/12/2017,28/12/2017,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,West,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,7,0.1,5.6376
6448,CA-2017-167507,22/12/2017,28/12/2017,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Redmond,Oregon,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,11.84,8,0.2,1.8944
6449,CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,61.96,9,0.2,9.9136
6450,CA-2017-157791,23/12/2017,28/12/2017,Second Class,CA-11965,Carol Adams,Corporate,United States,Warwick,Rhode Island,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,5,0.1,359.9928
6451,CA-2017-137043,23/12/2017,25/12/2017,Second Class,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.38,5,0.1,51.5484
6452,CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4.2,10,0,0.84
6453,CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,223.584
6454,CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,47.9,9,0.1,8.622
6455,CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,5,0.2,6.0704
6456,CA-2017-137043,23/12/2017,25/12/2017,Second Class,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,2,0,114.552
6457,CA-2017-132829,23/12/2017,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,10,0,0.4656
6458,CA-2017-114867,23/12/2017,28/12/2017,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002645,Technology,Phones,LG G2,1499.97,8,0.1,269.9946
6459,CA-2017-157868,23/12/2017,29/12/2017,Standard Class,MC-17590,Matt Collister,Corporate,United States,Grand Rapids,Michigan,Central,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",24.85,7,0.1,4.473
6460,CA-2017-136049,23/12/2017,28/12/2017,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Bowling Green,Ohio,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",5.553,8,0.1,0.99954
6461,CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,8.82,3,0.1,1.5876
6462,CA-2017-132829,23/12/2017,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,4,0,90.7152
6463,CA-2017-115574,23/12/2017,24/12/2017,First Class,BP-11185,Ben Peterman,Corporate,United States,Chicago,Illinois,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",141.372,5,0,28.2744
6464,CA-2017-132829,23/12/2017,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36,6,0,9.072
6465,CA-2017-114867,23/12/2017,28/12/2017,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,7.968,1,0.2,1.27488
6466,CA-2017-135776,23/12/2017,30/12/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,227.28,4,0,45.456
6467,CA-2017-132829,23/12/2017,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,10,0,57.576
6468,CA-2017-132829,23/12/2017,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,131.88,5,0.1,23.7384
6469,CA-2017-101651,24/12/2017,30/12/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,San Jose,California,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,39.76,7,0,7.952
6470,CA-2017-123526,24/12/2017,25/12/2017,First Class,BV-11245,Benjamin Venier,Corporate,United States,Seattle,Washington,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,5,0,6.68
6471,US-2017-168620,24/12/2017,28/12/2017,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,South,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,27.882,1,0,5.5764
6472,US-2017-168620,24/12/2017,28/12/2017,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68,7,0.1,46.0224
6473,CA-2017-140438,24/12/2017,27/12/2017,Second Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,East,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,197.97,8,0,39.594
6474,CA-2017-101651,24/12/2017,30/12/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,San Jose,California,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,0,8.792
6475,CA-2017-157259,24/12/2017,28/12/2017,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,East,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,799.56,4,0.2,127.9296
6476,US-2017-168620,24/12/2017,28/12/2017,Second Class,RB-19795,Ross Baird,Home Office,United States,Charlotte,North Carolina,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,8,0.2,86.40768
